Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,AllNBA_pred_proba,Class
David Lee,2009,0.163,22.2,20.2,11.7,3.6,1.0,0.5,0.1816806278517416,0
Rajon Rondo,2009,0.156,19.1,13.7,4.4,9.8,2.3,0.1,0.17328290204801686,0
Zach Randolph,2009,0.153,21.2,20.8,11.7,1.8,1.0,0.4,0.1546112491833355,0
Danny Granger,2009,0.131,19.8,24.1,5.5,2.8,1.5,0.8,0.13675202771100153,0
Chauncey Billups,2009,0.182,20.2,19.5,3.1,5.6,1.1,0.1,0.09660679984178455,0
Andrew Bogut,2009,0.161,20.7,15.9,10.2,1.8,0.6,2.5,0.08778909638614565,3
Monta Ellis,2009,0.023,16.7,25.5,4.0,5.3,2.2,0.4,0.06971861002827051,0
Gerald Wallace,2009,0.177,18.3,18.2,10.0,2.1,1.5,1.1,0.05742475139583206,0
Greg Oden,2009,0.214,23.1,11.1,8.5,0.9,0.4,2.3,0.057102430961598394,0
Gilbert Arenas,2009,0.072,18.7,22.6,4.2,7.2,1.3,0.3,0.04692389622466603,0
Manu Ginóbili,2009,0.216,22.5,16.5,3.8,4.9,1.4,0.3,0.04163607692986367,0
Marcus Camby,2009,0.142,17.9,7.5,11.8,2.5,1.3,2.0,0.021574779933652623,0
Paul Pierce,2009,0.165,18.2,18.3,4.4,3.1,1.2,0.4,0.020204270471494482,0
Dwight Howard,2010,0.235,26.1,22.9,14.1,1.4,1.4,2.4,0.9637823120727781,1
LeBron James,2010,0.244,27.3,26.7,7.5,7.0,1.6,0.6,0.9590874995118746,1
Kevin Durant,2010,0.189,23.6,27.7,6.8,2.7,1.1,1.0,0.9083048089224706,1
Derrick Rose,2010,0.208,23.5,25.0,4.1,7.7,1.0,0.6,0.8842703162279666,1
Dwyane Wade,2010,0.218,25.6,25.5,6.4,4.6,1.5,1.1,0.8732679143892462,2
Chris Paul,2010,0.232,23.7,15.9,4.1,9.8,2.4,0.1,0.8507030178784465,3
Pau Gasol,2010,0.232,23.3,18.8,10.2,3.3,0.6,1.6,0.7603211934134297,2
Dirk Nowitzki,2010,0.213,23.4,23.0,7.0,2.6,0.5,0.6,0.7541051109724491,2
Manu Ginóbili,2010,0.195,21.7,17.4,3.7,4.9,1.5,0.4,0.5565632132765393,3
Russell Westbrook,2010,0.159,23.6,21.9,4.6,8.2,1.9,0.4,0.5524601971691472,2
Kobe Bryant,2010,0.178,23.9,25.3,5.1,4.7,1.2,0.1,0.5484717937119794,1
Zach Randolph,2010,0.185,22.6,20.1,12.2,2.2,0.8,0.3,0.34267695902418166,3
LaMarcus Aldridge,2010,0.166,21.5,21.8,8.8,2.1,1.0,1.2,0.33732080718040747,3
Kevin Love,2010,0.21,24.3,20.2,15.2,2.5,0.6,0.4,0.32574144776305813,0
Tyson Chandler,2010,0.218,18.4,10.1,9.4,0.4,0.5,1.1,0.32243959224848723,0
Kevin Martin,2010,0.175,21.4,23.5,3.2,2.5,1.0,0.2,0.3204497977323967,0
Amar'e Stoudemire,2010,0.134,22.7,25.3,8.2,2.6,0.9,1.9,0.30629824034382364,2
Carmelo Anthony,2010,0.138,21.7,25.6,7.3,2.9,0.9,0.6,0.2214450671339335,0
Steve Nash,2010,0.153,20.8,14.7,3.5,11.4,0.6,0.1,0.2210343332108094,0
Rajon Rondo,2010,0.126,17.1,10.6,4.4,11.2,2.3,0.2,0.14573453084726357,0
Paul Pierce,2010,0.201,19.7,18.9,5.4,3.3,1.0,0.6,0.10088340978850867,0
Chris Bosh,2010,0.177,19.4,18.7,8.3,1.9,0.8,0.6,0.08014998024954488,0
Monta Ellis,2010,0.089,18.6,24.1,3.5,5.6,2.1,0.3,0.07509802679600916,0
Deron Williams,2010,0.142,21.1,20.1,4.0,10.3,1.2,0.2,0.07501078015712088,0
Al Horford,2010,0.179,20.7,15.3,9.3,3.5,0.8,1.0,0.05729814836677783,3
Eric Gordon,2010,0.12,18.5,22.3,2.9,4.4,1.3,0.3,0.04530651684528215,0
Tony Parker,2010,0.156,20.4,17.5,3.1,6.6,1.2,0.0,0.04128379994301404,0
David West,2010,0.152,20.4,18.9,7.6,2.3,1.0,0.9,0.0340643304042502,0
Al Jefferson,2010,0.128,20.1,18.6,9.7,1.8,0.6,1.9,0.026777802943656177,0
Andrew Bynum,2010,0.21,21.1,11.3,9.4,1.4,0.4,2.0,0.025015069392810348,0
Kevin Durant,2011,0.23,26.2,28.0,8.0,3.5,1.3,1.2,0.9787537201651552,1
LeBron James,2011,0.298,30.7,27.1,7.9,6.2,1.9,0.8,0.9771746340116743,1
Kevin Love,2011,0.223,25.4,26.0,13.3,2.0,0.9,0.5,0.8986529582074223,2
Chris Paul,2011,0.278,27.0,19.8,3.6,9.1,2.5,0.1,0.8816832314827399,1
Kobe Bryant,2011,0.132,21.9,27.9,5.4,4.6,1.2,0.3,0.8096607707309917,1
Dwyane Wade,2011,0.227,26.3,22.1,4.8,4.6,1.7,1.3,0.7673968736000419,3
Derrick Rose,2011,0.211,23.0,21.8,3.4,7.9,0.9,0.7,0.7146728329928735,0
Dwight Howard,2011,0.179,24.2,20.6,14.5,1.9,1.5,2.1,0.6215650422507484,1
Rajon Rondo,2011,0.121,17.5,11.9,4.8,11.7,1.8,0.1,0.6093572385845605,3
Tony Parker,2011,0.177,22.0,18.3,2.9,7.7,1.0,0.1,0.5963316410804796,2
Tyson Chandler,2011,0.22,18.7,11.3,9.9,0.9,0.9,1.4,0.5944096953504551,3
Andrew Bynum,2011,0.183,22.9,18.7,11.8,1.4,0.5,1.9,0.5828658507253223,2
Russell Westbrook,2011,0.163,22.9,23.6,4.6,5.5,1.7,0.3,0.5321326324827429,2
Dirk Nowitzki,2011,0.175,21.7,21.6,6.7,2.2,0.7,0.5,0.38789516864847123,3
LaMarcus Aldridge,2011,0.169,22.7,21.7,8.0,2.4,0.9,0.8,0.3746617085133443,0
Blake Griffin,2011,0.185,23.4,20.7,10.9,3.2,0.8,0.7,0.35327747575107016,2
Carmelo Anthony,2011,0.16,21.1,22.6,6.3,3.6,1.1,0.4,0.34910579667144986,3
Al Jefferson,2011,0.173,22.8,19.2,9.6,2.2,0.8,1.7,0.24212618667437147,0
Pau Gasol,2011,0.165,20.4,17.4,10.4,3.6,0.6,1.4,0.19923055993593342,0
Steve Nash,2011,0.144,20.3,12.5,3.0,10.7,0.6,0.1,0.12420417611863546,0
DeMarcus Cousins,2011,0.104,21.7,18.1,11.0,1.6,1.5,1.2,0.08573429171742404,0
Josh Smith,2011,0.139,21.1,18.8,9.6,3.9,1.4,1.7,0.07116393558888619,0
Paul Pierce,2011,0.161,19.6,19.4,5.2,4.5,1.1,0.4,0.042184457686988516,0
James Harden,2011,0.23,21.1,16.8,4.1,3.7,1.0,0.2,0.03902372581489818,0
Brook Lopez,2011,0.091,21.9,19.2,3.6,1.2,0.2,0.8,0.03128695398960656,0
Ryan Anderson,2011,0.219,21.2,16.1,7.7,0.9,0.8,0.4,0.03070439918770021,0
Chris Bosh,2011,0.165,18.9,18.0,7.9,1.8,0.9,0.8,0.024820675594766504,0
Paul Millsap,2011,0.179,21.8,16.6,8.8,2.3,1.8,0.8,0.02365137138065856,0
Deron Williams,2011,0.099,20.3,21.0,3.3,8.7,1.2,0.4,0.02251596139879718,0
Marcin Gortat,2011,0.172,21.2,15.4,10.0,0.9,0.7,1.5,0.01967906557586561,0
LeBron James,2012,0.322,31.6,26.8,8.0,7.3,1.7,0.9,0.9773529361540615,1
Kevin Durant,2012,0.291,28.3,28.1,7.9,4.6,1.4,1.3,0.9766774079348017,1
Russell Westbrook,2012,0.195,23.9,23.2,5.2,7.4,1.8,0.3,0.9164291618331804,2
James Harden,2012,0.206,22.9,25.9,4.9,5.8,1.8,0.5,0.9143500181072112,3
Carmelo Anthony,2012,0.184,24.8,28.7,6.9,2.6,0.8,0.5,0.8516653795725434,2
Chris Paul,2012,0.287,26.4,16.9,3.7,9.7,2.4,0.1,0.8456323718313365,1
Dwyane Wade,2012,0.192,24.0,21.2,5.0,5.1,1.9,0.8,0.770602158774766,3
Kobe Bryant,2012,0.174,23.0,27.3,5.6,6.0,1.4,0.3,0.7617926073985466,1
Tony Parker,2012,0.206,23.0,20.3,3.0,7.6,0.8,0.1,0.7470317294128116,2
Stephen Curry,2012,0.18,21.3,22.9,4.0,6.9,1.6,0.2,0.713720969137937,0
Tim Duncan,2012,0.191,24.4,17.8,9.9,2.7,0.7,2.7,0.5376127296570111,1
Blake Griffin,2012,0.196,22.4,18.0,8.3,3.7,1.2,0.6,0.4983176457413683,2
Dwight Howard,2012,0.134,19.4,17.1,12.4,1.4,1.1,2.4,0.4966557158808493,3
David Lee,2012,0.15,19.2,18.5,11.2,3.5,0.8,0.3,0.3409647020979095,3
Deron Williams,2012,0.184,20.3,18.9,3.0,7.7,1.0,0.4,0.1632748798105168,0
Brook Lopez,2012,0.191,24.7,19.4,6.9,0.9,0.4,2.1,0.14560188648716313,0
Rajon Rondo,2012,0.108,18.1,13.7,5.6,11.1,1.8,0.2,0.09140071556354626,0
Kyrie Irving,2012,0.125,21.4,22.5,3.7,5.9,1.5,0.4,0.09043898026409805,0
Kevin Love,2012,0.084,17.9,18.3,14.0,2.3,0.7,0.5,0.07180316537140594,0
John Wall,2012,0.134,20.8,18.5,4.0,7.6,1.3,0.8,0.06309671180451147,0
LaMarcus Aldridge,2012,0.124,20.4,21.1,9.1,2.6,0.8,1.2,0.05688072846498812,0
Marc Gasol,2012,0.197,19.5,14.1,7.8,4.0,1.0,1.7,0.04516563177705035,2
Anderson Varejão,2012,0.173,21.7,14.1,14.4,3.4,1.5,0.6,0.042297942875662346,0
Al Jefferson,2012,0.143,20.9,17.8,9.2,2.1,1.0,1.1,0.028961580662970755,0
Paul George,2012,0.145,16.8,17.4,7.6,4.1,1.8,0.6,0.025209304119165065,3
Al Horford,2012,0.153,19.8,17.4,10.2,3.2,1.1,1.1,0.022986107909723823,0
Paul Pierce,2012,0.135,19.1,18.6,6.3,4.8,1.1,0.4,0.019305727273071203,0
Zach Randolph,2012,0.145,17.9,15.4,11.2,1.4,0.8,0.4,0.018810841522484096,0
Mike Conley,2012,0.172,18.3,14.6,2.8,6.1,2.2,0.3,0.017391656688316534,0
Chris Bosh,2012,0.175,20.0,16.6,6.8,1.7,0.9,1.4,0.016204866989765244,0
Kevin Durant,2013,0.295,29.8,32.0,7.4,5.5,1.3,0.7,0.9780080102589139,1
LeBron James,2013,0.264,29.3,27.1,6.9,6.3,1.6,0.3,0.9270338014363775,1
Chris Paul,2013,0.27,25.9,19.1,4.3,10.7,2.5,0.1,0.924846208509102,1
Stephen Curry,2013,0.225,24.1,24.0,4.3,8.5,1.6,0.2,0.911032407731353,2
James Harden,2013,0.221,23.5,25.4,4.7,6.1,1.6,0.4,0.8845643674876459,1
Kevin Love,2013,0.245,26.9,26.1,12.5,4.4,0.8,0.5,0.8209972936247572,2
Paul George,2013,0.178,20.1,21.7,6.8,3.5,1.9,0.3,0.8021385837098256,3
Blake Griffin,2013,0.205,23.9,24.1,9.5,3.9,1.2,0.6,0.6993925263678094,2
Joakim Noah,2013,0.19,20.0,12.6,11.3,5.4,1.2,1.5,0.6608576926608687,1
LaMarcus Aldridge,2013,0.144,21.8,23.2,11.1,2.6,0.9,1.0,0.6288132886103455,3
Russell Westbrook,2013,0.178,24.7,21.8,5.7,6.9,1.9,0.2,0.6180510358221128,0
Dwight Howard,2013,0.161,21.3,18.3,12.2,1.8,0.8,1.8,0.602438864250649,2
Anthony Davis,2013,0.212,26.5,20.8,10.0,1.6,1.3,2.8,0.5454972252883611,0
Dirk Nowitzki,2013,0.199,23.6,21.7,6.2,2.7,0.9,0.6,0.5072156685277156,0
Carmelo Anthony,2013,0.172,24.4,27.4,8.1,3.1,1.2,0.7,0.4882862684675777,0
Goran Dragić,2013,0.186,21.4,20.3,3.2,5.9,1.4,0.3,0.46012909648933253,3
DeAndre Jordan,2013,0.186,18.2,10.4,13.6,0.9,1.0,2.5,0.41769575043307805,0
Al Jefferson,2013,0.146,22.7,21.8,10.8,2.1,0.9,1.1,0.3681872993303368,3
DeMar DeRozan,2013,0.141,18.4,22.7,4.3,4.0,1.1,0.4,0.3678880444566837,0
Kyle Lowry,2013,0.197,20.1,17.9,4.7,7.4,1.5,0.2,0.23947063085350323,0
DeMarcus Cousins,2013,0.166,26.1,22.7,11.7,2.9,1.5,1.3,0.15428636098783344,0
Brook Lopez,2013,0.211,25.4,20.7,6.0,0.9,0.5,1.8,0.1495197105046156,0
Damian Lillard,2013,0.157,18.6,20.7,3.5,5.6,0.8,0.3,0.10120299510031029,3
Isaiah Thomas,2013,0.149,20.5,20.3,2.9,6.3,1.3,0.1,0.09389156825460578,0
Dwyane Wade,2013,0.149,22.0,19.0,4.5,4.7,1.5,0.5,0.07523076226348667,0
Al Horford,2013,0.141,22.0,18.6,8.4,2.6,0.9,1.5,0.07328456310937594,0
Andre Drummond,2013,0.182,22.6,13.5,13.2,0.4,1.2,1.6,0.05163815006533959,0
John Wall,2013,0.128,19.5,19.3,4.1,8.8,1.8,0.5,0.051311609129387356,0
Kyrie Irving,2013,0.128,20.1,20.8,3.6,6.1,1.5,0.3,0.02685783852929918,0
Rajon Rondo,2013,0.054,15.3,11.7,5.5,9.8,1.3,0.1,0.026051426322857323,0
Russell Westbrook,2014,0.222,29.1,28.1,7.3,8.6,2.1,0.2,0.9813044508686714,2
Anthony Davis,2014,0.274,30.8,24.4,10.2,2.2,1.5,2.9,0.9619207732167175,1
Stephen Curry,2014,0.288,28.0,23.8,4.3,7.7,2.0,0.2,0.9549099027146329,1
James Harden,2014,0.265,26.7,27.4,5.7,7.0,1.9,0.7,0.952789158813846,1
Chris Paul,2014,0.27,26.0,19.1,4.6,10.2,1.9,0.2,0.9024257777348924,2
Pau Gasol,2014,0.187,22.7,18.5,11.8,2.7,0.3,1.9,0.849084628897843,2
DeAndre Jordan,2014,0.217,21.0,11.5,15.0,0.7,1.0,2.2,0.8054391327952094,3
Kevin Durant,2014,0.252,27.6,25.4,6.6,4.1,0.9,0.9,0.790004377788377,0
LeBron James,2014,0.199,25.9,25.3,6.0,7.4,1.6,0.7,0.7290261054761711,1
DeMarcus Cousins,2014,0.144,25.2,24.1,12.7,3.6,1.5,1.7,0.6692150993140091,2
Blake Griffin,2014,0.183,22.8,21.9,7.6,5.3,0.9,0.5,0.6501611966388263,3
LaMarcus Aldridge,2014,0.165,22.8,23.4,10.2,1.7,0.7,1.0,0.6308916016972081,2
Damian Lillard,2014,0.174,20.7,21.0,4.6,6.2,1.2,0.3,0.510352775809588,0
Kyrie Irving,2014,0.183,21.5,21.7,3.2,5.2,1.5,0.3,0.4168170981045147,3
Klay Thompson,2014,0.172,20.8,21.7,3.2,2.9,1.1,0.8,0.34996103643807985,3
Marc Gasol,2014,0.182,21.7,17.4,7.8,3.8,0.9,1.6,0.3462104848291837,1
John Wall,2014,0.132,19.9,17.6,4.6,10.0,1.7,0.6,0.2262890002470533,0
Jimmy Butler,2014,0.214,21.3,20.0,5.8,3.3,1.8,0.6,0.1850960631780243,0
Andre Drummond,2014,0.147,21.4,13.8,13.5,0.7,0.9,1.9,0.13699966454515444,0
Hassan Whiteside,2014,0.221,26.2,11.8,10.0,0.1,0.6,2.6,0.08853824731896053,0
Jeff Teague,2014,0.166,20.6,15.9,2.5,7.0,1.7,0.4,0.0741395354406554,0
Rudy Gobert,2014,0.206,21.6,8.4,9.5,1.3,0.8,2.3,0.06652117386160437,0
Nikola Vučević,2014,0.133,21.5,19.3,10.9,2.0,0.7,0.7,0.05558972418586921,0
Tim Duncan,2014,0.207,22.6,13.9,9.1,3.0,0.8,2.0,0.0451887385769042,3
Kobe Bryant,2014,0.006,17.6,22.3,5.7,5.6,1.3,0.2,0.03990609674709087,0
Kawhi Leonard,2014,0.204,22.0,16.5,7.2,2.5,2.3,0.8,0.03785049706563868,0
Derrick Favors,2014,0.175,21.8,16.0,8.2,1.5,0.8,1.7,0.03557952033057453,0
George Hill,2014,0.203,21.5,16.1,4.2,5.1,1.0,0.3,0.03502893518304517,0
Gordon Hayward,2014,0.159,20.2,19.3,4.9,4.1,1.4,0.4,0.0326295946328359,0
Tyson Chandler,2014,0.216,20.1,10.3,11.5,1.1,0.6,1.2,0.03229917473750097,0
Stephen Curry,2015,0.318,31.5,30.1,5.4,6.7,2.1,0.2,0.9851641294083134,1
Kevin Durant,2015,0.27,28.2,28.2,8.2,5.0,1.0,1.2,0.9807155226742132,2
Russell Westbrook,2015,0.245,27.6,23.5,7.8,10.4,2.0,0.3,0.966957841654134,1
LeBron James,2015,0.242,27.5,25.3,7.4,6.8,1.4,0.6,0.9088938975523585,1
Kyle Lowry,2015,0.196,22.2,21.2,4.7,6.4,2.1,0.4,0.8839711223012202,3
Chris Paul,2015,0.253,26.2,19.5,4.2,10.0,2.1,0.2,0.8813665595537572,2
DeMarcus Cousins,2015,0.122,23.6,26.9,11.5,3.3,1.6,1.4,0.8481986524743103,2
Kawhi Leonard,2015,0.277,26.0,21.2,6.8,2.6,1.8,1.0,0.8104894280038024,1
DeAndre Jordan,2015,0.213,20.6,12.7,13.8,1.2,0.7,2.3,0.8044678167754936,1
James Harden,2015,0.204,25.3,29.0,6.1,7.5,1.7,0.6,0.7927149631747892,0
Draymond Green,2015,0.19,19.3,14.0,9.5,7.4,1.5,1.4,0.776243304446731,2
Paul George,2015,0.157,20.9,23.1,7.0,4.1,1.9,0.4,0.7279393714737835,3
Damian Lillard,2015,0.165,22.2,25.1,4.0,6.8,0.9,0.4,0.5997571884687182,2
LaMarcus Aldridge,2015,0.215,22.4,18.0,8.5,1.5,0.5,1.1,0.5934981634374257,3
Isaiah Thomas,2015,0.177,21.5,22.2,3.0,6.2,1.1,0.1,0.5268061882558104,0
Jimmy Butler,2015,0.177,21.3,20.9,5.3,4.8,1.6,0.6,0.42459760396212126,0
Anthony Davis,2015,0.16,25.0,24.3,10.3,1.9,1.3,2.0,0.38705319532623744,0
DeMar DeRozan,2015,0.169,21.5,23.5,4.5,4.0,1.0,0.3,0.3612819627349074,0
Andre Drummond,2015,0.133,21.2,16.2,14.8,0.8,1.5,1.4,0.31467224444635084,3
Klay Thompson,2015,0.144,18.6,22.1,3.8,2.1,0.8,0.6,0.28672973356505527,3
Hassan Whiteside,2015,0.233,25.6,14.2,11.8,0.4,0.6,3.7,0.2531356372943311,0
Blake Griffin,2015,0.156,22.1,21.4,8.4,4.9,0.8,0.5,0.24160252289192544,0
Kemba Walker,2015,0.164,20.8,20.9,4.4,5.2,1.6,0.5,0.21987563928570883,0
John Wall,2015,0.098,19.8,19.9,4.9,10.2,1.9,0.8,0.13131578215941445,0
Rajon Rondo,2015,0.087,16.9,11.9,6.0,11.7,2.0,0.1,0.10973951191665601,0
Pau Gasol,2015,0.149,21.7,16.5,11.0,4.1,0.6,2.0,0.05991887751345182,0
Brook Lopez,2015,0.121,21.7,20.6,7.8,2.0,0.8,1.7,0.0482965236816011,0
Paul Millsap,2015,0.183,21.3,17.1,9.0,3.3,1.8,1.7,0.04544497887868501,0
Chris Bosh,2015,0.172,20.2,19.1,7.4,2.4,0.7,0.6,0.03909594822964217,0
Rudy Gobert,2015,0.16,17.5,9.1,11.0,1.5,0.7,2.2,0.03877514584969464,0
Russell Westbrook,2016,0.224,30.6,31.6,10.7,10.4,1.6,0.4,0.9814788685949242,1
Anthony Davis,2016,0.195,27.5,28.0,11.8,2.1,1.3,2.2,0.9749463067448249,1
James Harden,2016,0.245,27.4,29.1,8.1,11.2,1.5,0.5,0.9698069653085546,1
Isaiah Thomas,2016,0.234,26.5,28.9,2.7,5.9,0.9,0.2,0.9537216856742579,2
LeBron James,2016,0.221,27.0,26.4,8.6,8.7,1.2,0.6,0.9523629088621768,1
Kevin Durant,2016,0.278,27.6,25.1,8.3,4.8,1.1,1.6,0.9369670300590954,2
Kawhi Leonard,2016,0.264,27.6,25.5,5.8,3.5,1.8,0.7,0.9355994212093207,1
Stephen Curry,2016,0.229,24.6,25.3,4.5,6.6,1.8,0.2,0.9152760429782736,2
Jimmy Butler,2016,0.236,25.1,23.9,6.2,5.5,1.9,0.4,0.908769855540435,3
Giannis Antetokounmpo,2016,0.21,26.1,22.9,8.8,5.4,1.6,1.9,0.8731928562766014,2
Draymond Green,2016,0.16,16.5,10.2,7.9,7.0,2.0,1.4,0.8558031270753557,3
Kyle Lowry,2016,0.216,22.9,22.4,4.8,7.0,1.5,0.3,0.8164240061345773,0
Chris Paul,2016,0.264,26.2,18.1,5.0,9.2,2.0,0.1,0.772268249107007,0
Gordon Hayward,2016,0.199,22.2,21.9,5.4,3.5,1.0,0.3,0.764613429471278,0
Rudy Gobert,2016,0.25,23.3,14.0,12.8,1.2,0.6,2.6,0.7472332856189965,2
DeMar DeRozan,2016,0.166,24.0,27.3,5.2,3.9,1.1,0.2,0.6653372915074015,3
Blake Griffin,2016,0.179,22.6,21.6,8.1,4.9,0.9,0.4,0.5889683210429701,0
Damian Lillard,2016,0.185,24.1,27.0,4.9,5.9,0.9,0.3,0.5705048135594718,0
Bradley Beal,2016,0.152,20.1,23.1,3.1,3.5,1.1,0.3,0.5535489540045296,0
Mike Conley,2016,0.209,23.2,20.5,3.5,6.3,1.3,0.3,0.5519240610220121,0
John Wall,2016,0.149,23.2,23.1,4.2,10.7,2.0,0.6,0.5002470009108239,3
Kyrie Irving,2016,0.17,23.0,25.2,3.2,5.8,1.2,0.3,0.421918027550379,0
DeMarcus Cousins,2016,0.149,25.8,27.0,11.0,4.6,1.4,1.3,0.35350912638024246,0
DeAndre Jordan,2016,0.221,21.8,12.7,13.8,1.2,0.6,1.7,0.3526787609168259,3
