Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Willie Anderson,1988,0.085,16.6,18.6,5.1,4.6,1.9,0.8,1,0.5791490382179673,1
Mitch Richmond,1988,0.098,17.2,22.0,5.9,4.2,1.0,0.2,1,0.5791490382179673,1
Charles Smith,1988,0.089,15.6,16.3,6.5,1.5,1.0,1.3,1,0.5650930495259552,1
Danny Manning,1988,0.034,13.4,16.7,6.6,3.1,1.7,1.0,1,0.5544600695328423,0
Grant Long,1988,0.091,13.7,11.9,6.7,1.8,1.5,0.6,1,0.5538073176300667,0
Rik Smits,1988,0.101,15.6,11.7,6.1,0.9,0.5,1.8,1,0.5527281645301857,1
Hersey Hawkins,1988,0.075,14.2,15.1,2.8,3.0,1.5,0.5,1,0.5327512632214292,1
Chris Morris,1988,0.064,15.0,14.1,5.2,1.6,1.3,0.8,1,0.5315852055590531,0
Rod Strickland,1988,0.131,18.0,8.9,2.0,3.9,1.2,0.0,1,0.5204627976034863,0
Rony Seikaly,1988,-0.012,10.8,10.9,7.0,0.7,0.6,1.2,1,0.5064836638994952,0
Dan Majerle,1988,0.09,11.3,8.6,3.9,2.4,1.2,0.3,1,0.5001656552857078,0
Gary Grant,1988,-0.009,14.1,11.9,3.4,7.1,2.0,0.1,1,0.500135835749778,0
Derrick Chievous,1988,0.05,11.6,9.3,3.2,1.0,0.6,0.1,1,0.4960534452950615,0
Ricky Berry,1988,0.083,13.1,11.0,3.1,1.3,0.6,0.3,1,0.4960534452950615,0
Kevin Edwards,1988,-0.003,12.6,13.8,3.3,4.4,1.8,0.3,1,0.48527003017559506,0
Vernon Maxwell,1988,0.035,12.1,11.7,2.6,3.8,1.1,0.1,1,0.48527003017559506,0
Rex Chapman,1988,-0.005,12.6,16.9,2.5,2.3,0.9,0.3,1,0.48439493599830863,0
Ledell Eackles,1988,0.07,15.2,11.5,2.3,1.5,0.5,0.1,1,0.48373511275454806,0
Brian Shaw,1988,0.046,12.2,8.6,4.6,5.8,1.0,0.3,1,0.46754894607265707,0
Jeff Grayer,1988,0.047,12.6,7.4,3.2,2.0,0.9,0.1,1,0.46465077086692885,0
Sylvester Gray,1988,0.028,11.2,8.0,5.2,2.1,0.7,0.5,1,0.45277438737663056,0
Vinny Del Negro,1988,0.077,12.7,7.1,2.1,2.6,0.8,0.2,1,0.45241218316695764,0
Anthony Bowie,1988,0.054,10.6,8.6,3.1,1.6,1.0,0.2,1,0.42834354679846676,0
Tom Garrick,1988,0.044,11.0,6.4,2.2,3.4,1.1,0.1,1,0.40587150366802094,0
Mark Bryant,1988,0.063,9.1,5.0,3.2,0.6,0.4,0.1,1,0.3733740763742618,0
Jerome Lane,1988,0.013,12.3,4.8,3.7,1.1,0.4,0.1,1,0.373340587329435,0
Harvey Grant,1988,0.07,10.6,5.6,2.3,1.1,0.5,0.4,1,0.3729986145235952,0
Michael Anderson,1988,0.01,10.5,5.7,2.5,4.3,1.2,0.1,1,0.36296355633230043,0
Kelvin Upshaw,1988,0.021,10.3,6.8,1.5,3.7,0.8,0.1,1,0.3454921500975565,0
Anthony Taylor,1988,0.029,11.1,6.9,1.6,2.0,1.0,0.2,1,0.3454921500975565,0
David Robinson,1989,0.241,26.3,24.3,12.0,2.0,1.7,3.9,1,0.6210549235983581,1
Tim Hardaway,1989,0.06,16.0,14.7,3.9,8.7,2.1,0.2,1,0.5824816050603283,1
Charles Smith,1989,0.165,19.5,21.1,6.7,1.5,1.1,1.5,1,0.5650930495259552,0
Pooh Richardson,1989,0.082,15.8,11.4,2.6,6.8,1.6,0.3,1,0.5475243970037128,1
Sherman Douglas,1989,0.086,17.0,14.3,2.5,7.6,1.8,0.1,1,0.5352855496567556,1
Sean Elliott,1989,0.108,12.5,10.0,3.7,1.9,0.6,0.2,1,0.5315852055590531,2
Sam Mitchell,1989,0.102,13.7,12.7,5.8,1.1,0.8,0.7,1,0.5315852055590531,0
Stacey King,1989,0.098,13.8,8.9,4.7,1.1,0.5,0.7,1,0.5315852055590531,2
Nick Anderson,1989,0.049,14.9,11.5,3.9,1.5,0.9,0.4,1,0.5315852055590531,0
J.R. Reid,1989,0.02,10.2,11.1,8.4,1.2,1.1,0.7,1,0.5064836638994952,2
Blue Edwards,1989,0.068,10.7,8.9,3.1,1.8,0.9,0.4,1,0.4960534452950615,2
Šarūnas Marčiulionis,1989,0.107,15.5,12.1,2.9,1.6,1.3,0.1,1,0.4960534452950615,0
Derrick Gervin,1989,0.184,22.9,12.0,3.1,0.4,1.0,0.3,1,0.4960534452950615,0
Vlade Divac,1989,0.148,17.5,8.5,6.2,0.9,1.0,1.4,1,0.48581376776767543,1
Mookie Blaylock,1989,-0.011,11.5,10.1,2.8,4.2,1.6,0.3,1,0.48527003017559506,0
Glen Rice,1989,0.029,11.3,13.6,4.6,1.8,0.9,0.4,1,0.48410022444369144,2
Clifford Robinson,1989,0.01,9.3,9.1,3.8,0.9,0.6,0.6,1,0.47220084235919124,0
Shawn Kemp,1989,0.092,15.9,6.5,4.3,0.3,0.6,0.9,1,0.46348591356442737,0
Dana Barros,1989,0.053,12.8,9.7,1.6,2.5,0.7,0.0,1,0.4561237168362369,0
Pervis Ellison,1989,0.021,10.3,8.0,5.8,1.9,0.5,1.7,1,0.43751433830385367,0
Michael Ansley,1989,0.129,17.3,8.7,5.0,0.6,0.3,0.2,1,0.4337108063541963,0
Chucky Brown,1989,0.078,11.9,7.3,3.1,0.7,0.4,0.3,1,0.42834354679846676,0
Winston Bennett,1989,0.055,10.0,6.1,3.4,1.0,0.4,0.2,1,0.4007901970857144,0
Donald Royal,1989,0.087,15.2,5.9,2.1,0.7,0.5,0.1,1,0.3890113966052096,0
Todd Lichti,1989,0.066,12.3,8.0,1.9,1.5,0.7,0.2,1,0.38762321537606853,0
Alexander Volkov,1989,0.074,11.9,5.0,1.7,1.2,0.5,0.3,1,0.3455225077449941,0
B.J. Armstrong,1989,0.064,11.9,5.6,1.3,2.5,0.6,0.1,1,0.34412691647597227,0
Jeff Martin,1989,0.031,8.7,6.3,2.3,0.6,0.6,0.2,1,0.33419095347073846,0
Kenny Battle,1989,0.127,12.2,4.1,2.1,0.6,0.6,0.2,1,0.32554989417531144,0
Dražen Petrović,1989,0.139,15.5,7.6,1.4,1.5,0.3,0.0,1,0.3250014533203969,0
Derrick Coleman,1990,0.108,17.6,18.4,10.3,2.2,1.0,1.3,1,0.6008091608007788,1
Lionel Simmons,1990,0.044,15.4,18.0,8.8,4.0,1.4,1.1,1,0.5544600695328423,1
Travis Mays,1990,0.047,12.3,14.3,2.8,4.0,1.3,0.2,1,0.5327512632214292,2
Dennis Scott,1990,0.054,13.0,15.7,2.9,1.6,0.8,0.3,1,0.5075008914569522,1
Willie Burton,1990,0.052,11.5,12.0,3.4,1.4,0.9,0.3,1,0.4960534452950615,2
Felton Spencer,1990,0.128,13.8,7.1,7.9,0.3,0.6,1.5,1,0.48581376776767543,2
Kendall Gill,1990,0.044,15.4,11.0,3.2,3.7,1.3,0.5,1,0.48527003017559506,1
Duane Causwell,1990,0.079,13.0,6.9,5.1,0.9,0.6,1.9,1,0.48472317339900517,0
Gary Payton,1990,0.073,13.2,7.2,3.0,6.4,2.0,0.2,1,0.47947331113964786,2
A.J. English,1990,0.008,10.6,8.8,2.1,2.5,0.4,0.2,1,0.47296815855971447,0
Dee Brown,1990,0.087,13.2,8.7,2.2,4.2,1.0,0.2,1,0.45241218316695764,1
Mahmoud Abdul-Rauf,1990,-0.031,12.2,14.1,1.8,3.1,0.8,0.1,1,0.4433349180968087,2
Mario Elie,1990,0.122,12.9,7.2,3.3,1.4,0.6,0.3,1,0.42834354679846676,0
Terry Mills,1990,0.078,13.6,5.7,4.2,0.6,0.6,0.5,1,0.4187803328016232,0
Tyrone Hill,1990,0.084,10.5,5.3,5.2,0.3,0.4,0.4,1,0.4187803328016232,0
Anthony Bonner,1990,0.044,12.2,7.4,4.7,1.4,1.1,0.1,1,0.41667288381138773,0
Henry James,1990,0.053,14.7,8.1,2.1,0.9,0.4,0.1,1,0.4163175883088677,0
Loy Vaught,1990,0.091,12.1,5.5,4.8,0.5,0.3,0.3,1,0.38979063651382156,0
Cedric Ceballos,1990,0.085,17.8,8.2,2.4,0.6,0.3,0.1,1,0.3873847469947293,0
Danny Ferry,1990,0.028,10.9,8.6,3.5,1.8,0.5,0.3,1,0.3825491131690766,0
Marcus Liberty,1990,-0.004,10.4,6.7,2.9,0.8,0.6,0.3,1,0.3825491131690766,0
Anthony Cook,1990,0.022,10.7,5.3,5.6,0.4,0.6,1.2,1,0.373340587329435,0
Gerald Glass,1990,0.036,15.9,6.9,2.0,0.8,0.5,0.2,1,0.3709745045924982,0
Bimbo Coles,1990,0.038,10.4,4.9,1.9,2.8,0.8,0.1,1,0.33583072834957745,0
Bo Kimble,1990,0.0,7.7,6.9,1.9,1.2,0.5,0.1,1,0.3179729023491897,0
Alec Kessler,1990,-0.005,8.4,6.2,4.3,0.4,0.2,0.3,1,0.3154010271843385,0
Gerald Paddio,1990,-0.018,9.3,7.2,1.7,1.3,0.3,0.1,1,0.3067101971764952,0
Rumeal Robinson,1990,-0.004,11.7,5.6,1.5,2.8,0.7,0.2,1,0.3056831966579582,0
Jud Buechler,1990,0.065,10.0,3.1,1.9,0.7,0.4,0.2,1,0.28771082161537,0
Keith Askins,1990,0.103,13.5,2.2,1.7,0.5,0.4,0.3,1,0.28771082161537,0
Dikembe Mutombo,1991,0.086,16.5,16.6,12.3,2.2,0.6,3.0,1,0.6210549235983581,1
Larry Johnson,1991,0.14,18.9,19.2,11.0,3.6,1.0,0.6,1,0.6008091608007788,1
Billy Owens,1991,0.107,15.6,14.3,8.0,2.4,1.1,0.8,1,0.589777436231009,1
Stacey Augmon,1991,0.071,14.4,13.3,5.1,2.5,1.5,0.3,1,0.5679491808437366,1
Paul Graham,1991,0.1,14.7,10.1,3.0,2.2,1.2,0.3,1,0.5327512632214292,0
Larry Stewart,1991,0.101,12.9,10.4,5.9,1.6,0.7,0.6,1,0.5315852055590531,2
Stanley Roberts,1991,0.092,16.3,10.4,6.1,0.7,0.4,1.5,1,0.5315852055590531,2
Bison Dele,1991,0.097,17.1,9.1,5.7,0.7,0.9,1.1,1,0.5315852055590531,0
Mike Iuzzolino,1991,0.081,13.3,9.3,1.9,3.7,0.6,0.0,1,0.4906239917452931,0
Steve Smith,1991,0.04,12.5,12.0,3.1,4.6,1.0,0.3,1,0.48527003017559506,1
Doug Smith,1991,0.023,11.9,8.8,5.1,1.7,0.8,0.4,1,0.48410022444369144,0
Mark Macon,1991,-0.016,8.3,10.6,2.9,2.2,2.0,0.2,1,0.4733682775460551,2
Victor Alexander,1991,0.09,13.9,7.4,4.2,0.4,0.6,0.8,1,0.46348591356442737,0
Donald Hodge,1991,0.069,13.8,8.4,5.4,0.8,0.5,0.5,1,0.46348591356442737,0
Dale Davis,1991,0.126,13.3,6.2,6.4,0.5,0.4,1.2,1,0.4575223346826734,0
Rick Fox,1991,0.073,12.2,8.0,2.7,1.6,1.0,0.4,1,0.42834354679846676,2
Terrell Brandon,1991,0.028,12.8,7.4,2.0,3.9,1.0,0.3,1,0.40587150366802094,2
Kenny Anderson,1991,0.022,12.8,7.0,2.0,3.2,1.0,0.1,1,0.40587150366802094,0
Chris Gatling,1991,0.156,18.2,5.7,3.4,0.3,0.6,0.7,1,0.384597763327142,0
Greg Anthony,1991,0.07,10.6,5.5,1.7,3.8,0.7,0.1,1,0.37946963412195783,0
Tracy Moore,1991,0.039,11.6,8.5,2.0,1.1,0.8,0.1,1,0.3709745045924982,0
David Benoit,1991,0.085,12.1,5.6,3.8,0.4,0.2,0.6,1,0.3531841652584522,0
Chris Corchiani,1991,0.056,12.1,5.0,1.5,2.8,0.9,0.0,1,0.3474540228368177,0
Brian Howard,1991,0.09,13.0,4.9,1.9,0.5,0.4,0.3,1,0.3455225077449941,0
Carl Thomas,1991,-0.027,6.4,12.0,0.0,1.0,1.0,0.0,1,0.34447070952694997,0
Luc Longley,1991,0.009,10.1,4.3,3.9,0.8,0.5,1.0,1,0.32587097426162415,0
LaBradford Smith,1991,-0.003,9.6,5.1,1.7,2.1,0.9,0.0,1,0.3252779758882369,0
Pete Chilcutt,1991,0.042,11.2,3.6,2.7,0.6,0.5,0.2,1,0.2954174968913002,0
Carl Herrera,1991,0.045,10.9,4.4,2.3,0.6,0.4,0.6,1,0.2852612225338287,0
Robert Pack,1991,0.058,10.5,4.6,1.3,1.9,0.6,0.1,1,0.26875583376365525,0
Christian Laettner,1992,0.085,17.3,18.2,8.7,2.8,1.3,1.0,1,0.6008091608007788,1
Shaquille O'Neal,1992,0.163,22.9,23.4,13.9,1.9,0.7,3.5,1,0.5859017377537096,1
Walt Williams,1992,0.047,15.0,17.0,4.5,3.0,1.1,0.5,1,0.5791490382179673,2
Robert Horry,1992,0.075,12.1,10.1,5.0,2.4,1.0,1.1,1,0.5679491808437366,2
Clarence Weatherspoon,1992,0.059,15.0,15.6,7.2,1.8,1.0,0.8,1,0.5650930495259552,2
Alonzo Mourning,1992,0.148,20.8,21.0,10.3,1.0,0.3,3.5,1,0.5564183867761866,1
LaPhonso Ellis,1992,0.139,16.6,14.7,9.1,1.8,0.9,1.4,1,0.5538073176300667,1
Latrell Sprewell,1992,0.07,13.6,15.4,3.5,3.8,1.6,0.7,1,0.5441311795281185,2
Tom Gugliotta,1992,0.028,14.6,14.7,9.6,3.8,1.7,0.4,1,0.5431214987011335,1
Richard Dumas,1992,0.142,18.6,15.8,4.6,1.3,1.8,0.8,1,0.5429691583149703,2
Jim Jackson,1992,-0.081,11.0,16.3,4.4,4.7,1.4,0.4,1,0.5322430087816745,0
Todd Day,1992,0.065,14.5,13.8,4.1,1.6,1.1,0.7,1,0.5315852055590531,0
Andre Spencer,1992,0.071,12.8,9.4,4.1,1.2,0.9,0.4,1,0.5315852055590531,0
Anthony Peeler,1992,0.078,13.9,10.4,2.3,2.2,0.8,0.2,1,0.5204627976034863,0
Sean Rooks,1992,0.034,14.7,13.5,7.4,1.3,0.5,1.1,1,0.5064836638994952,0
Anthony Avent,1992,0.005,10.2,9.8,6.2,1.1,0.7,0.9,1,0.5064836638994952,0
Lloyd Daniels,1992,0.056,12.9,9.1,2.8,1.9,0.5,0.4,1,0.4960534452950615,0
Bryant Stith,1992,0.09,11.7,8.9,3.2,1.3,0.6,0.1,1,0.4960534452950615,0
Harold Miner,1992,0.069,14.3,10.3,2.0,1.0,0.5,0.1,1,0.48373511275454806,0
Oliver Miller,1992,0.07,12.7,5.6,4.9,2.1,0.7,1.8,1,0.47611511436381126,0
Adam Keefe,1992,0.102,13.6,6.6,5.3,1.0,0.7,0.2,1,0.46348591356442737,0
Thomas Jordan,1992,-0.1,6.9,11.0,4.8,0.8,0.8,1.3,1,0.4552996725710285,0
Byron Houston,1992,0.068,10.6,5.3,4.0,0.9,0.6,0.5,1,0.4187803328016232,0
Doug Overton,1992,0.028,11.8,8.1,2.4,3.5,0.7,0.1,1,0.40587150366802094,0
Marlon Maxey,1992,0.087,15.8,5.4,3.8,0.3,0.3,0.4,1,0.38979063651382156,0
Keith Jennings,1992,0.205,18.5,8.6,1.4,2.9,0.5,0.0,1,0.38615790867038235,0
Dexter Cambridge,1992,0.022,12.1,7.0,3.2,1.1,0.5,0.1,1,0.3825491131690766,0
Doug Christie,1992,0.012,12.4,6.2,2.2,2.3,1.0,0.2,1,0.37880580675758074,0
Walter Bond,1992,-0.024,9.0,8.0,2.6,1.6,1.0,0.2,1,0.3713491356865423,0
Lee Mayberry,1992,0.056,11.0,5.2,1.4,3.3,0.7,0.1,1,0.34412691647597227,0
Chris Webber,1993,0.154,21.7,17.5,9.1,3.6,1.2,2.2,1,0.6210549235983581,1
Anfernee Hardaway,1993,0.112,17.4,16.0,5.4,6.6,2.3,0.6,1,0.5935743248180264,1
Vin Baker,1993,0.082,16.1,13.5,7.6,2.0,0.7,1.4,1,0.589777436231009,1
Toni Kukoč,1993,0.086,15.4,10.9,4.0,3.4,1.1,0.4,1,0.5679491808437366,2
Shawn Bradley,1993,-0.039,11.6,10.3,6.2,2.0,0.9,3.0,1,0.5641706595929438,2
Dino Radja,1993,0.124,18.2,15.1,7.2,1.4,0.9,0.8,1,0.5538073176300667,2
Nick Van Exel,1993,0.061,13.6,13.6,2.9,5.8,1.0,0.1,1,0.5475243970037128,2
Jamal Mashburn,1993,0.014,13.2,19.2,4.5,3.4,1.1,0.2,1,0.5322430087816745,1
Isaiah Rider,1993,0.034,14.2,16.6,4.0,2.6,0.7,0.4,1,0.5322430087816745,1
George Lynch,1993,0.107,16.1,9.6,5.8,1.4,1.4,0.4,1,0.5315852055590531,0
Chris Mills,1993,0.096,12.6,9.4,5.1,1.6,0.7,0.6,1,0.5315852055590531,0
Chris Jent,1993,0.1,11.0,10.3,5.0,2.3,0.0,0.0,1,0.4990497525342604,0
Lindsey Hunter,1993,-0.017,12.0,10.3,2.3,4.8,1.5,0.1,1,0.48781425794763134,2
Antonio Davis,1993,0.139,15.2,7.7,6.2,0.7,0.6,1.0,1,0.48581376776767543,0
Bo Outlaw,1993,0.127,14.3,6.9,5.7,1.0,1.0,1.0,1,0.46348591356442737,0
Sam Cassell,1993,0.093,13.1,6.7,2.0,2.9,0.9,0.1,1,0.45241218316695764,0
Calbert Cheaney,1993,0.035,14.0,12.0,2.9,1.9,1.0,0.2,1,0.44870203662911845,0
Popeye Jones,1993,0.098,14.1,5.8,7.5,1.2,0.8,0.4,1,0.4407236721594969,0
P.J. Brown,1993,0.105,12.2,5.7,6.2,1.2,0.9,1.2,1,0.4407236721594969,0
Rodney Rogers,1993,0.067,12.9,8.1,2.9,1.3,0.8,0.6,1,0.42834354679846676,0
Harold Ellis,1993,0.146,17.2,8.7,3.1,0.6,1.5,0.0,1,0.42834354679846676,0
Gheorghe Mureșan,1993,0.094,17.4,5.6,3.6,0.3,0.5,0.9,1,0.384597763327142,0
Reggie Jordan,1993,0.142,20.1,5.4,2.9,1.1,0.6,0.2,1,0.384597763327142,0
Bryon Russell,1993,0.089,11.1,5.0,2.7,0.8,1.0,0.3,1,0.384597763327142,0
Mitchell Butler,1993,0.04,13.0,6.9,3.0,1.0,0.7,0.3,1,0.3825491131690766,0
Bobby Hurley,1993,-0.044,8.4,7.1,1.8,6.1,0.7,0.1,1,0.38020576332001366,0
Scott Burrell,1993,0.03,10.4,4.8,2.6,1.2,0.7,0.3,1,0.3406929084148418,0
Lucious Harris,1993,0.025,11.0,5.4,2.0,1.4,0.6,0.1,1,0.3297084743132102,0
Darren Morningstar,1993,0.048,8.9,4.2,3.5,0.7,0.6,0.1,1,0.32590241969930384,0
Warren Kidd,1993,0.078,11.3,3.6,3.4,0.3,0.3,0.3,1,0.3101333183930825,0
Grant Hill,1994,0.097,19.0,19.9,6.4,5.0,1.8,0.9,1,0.6149855790436717,1
Glenn Robinson,1994,0.053,16.6,21.9,6.4,2.5,1.4,0.3,1,0.6008091608007788,1
Juwan Howard,1994,0.057,15.0,17.0,8.4,2.5,0.8,0.2,1,0.6008091608007788,2
Jason Kidd,1994,0.066,15.1,11.7,5.4,7.7,1.9,0.3,1,0.5824816050603283,1
Eddie Jones,1994,0.122,16.3,14.0,3.9,2.0,2.0,0.6,1,0.5679491808437366,1
Brian Grant,1994,0.112,16.5,13.2,7.5,1.2,0.6,1.5,1,0.5538073176300667,1
Eric Montross,1994,0.084,12.1,10.0,7.3,0.5,0.4,0.8,1,0.5538073176300667,2
Khalid Reeves,1994,0.115,16.9,9.2,2.8,4.3,1.1,0.1,1,0.5327512632214292,0
Wesley Person,1994,0.101,14.2,10.4,2.6,1.3,0.6,0.3,1,0.4960534452950615,2
Lamond Murray,1994,-0.006,11.6,14.1,4.4,1.6,0.9,0.7,1,0.48410022444369144,0
Sharone Wright,1994,0.04,14.0,11.4,6.0,0.6,0.5,1.3,1,0.48410022444369144,0
Donyell Marshall,1994,0.007,12.5,12.6,5.6,1.5,0.6,1.2,1,0.48410022444369144,0
Carlos Rogers,1994,0.045,14.3,8.9,5.7,0.8,0.4,1.1,1,0.48410022444369144,0
Jalen Rose,1994,0.103,15.1,8.2,2.7,4.8,0.8,0.3,1,0.47947331113964786,2
Aaron McKie,1994,0.115,13.3,6.5,2.9,2.0,0.8,0.4,1,0.46465077086692885,0
Michael Smith,1994,0.101,13.5,6.9,5.9,0.8,0.7,0.6,1,0.46348591356442737,0
Clifford Rozier,1994,0.043,11.5,6.8,7.4,0.7,0.5,0.6,1,0.4385891246384074,0
Greg Minor,1994,0.106,14.7,6.0,2.2,1.0,0.5,0.3,1,0.3890113966052096,0
Ryan Lorthridge,1994,0.032,12.9,7.4,1.9,2.7,0.8,0.0,1,0.3774315468939783,0
Darrick Martin,1994,0.004,10.3,7.5,1.9,3.9,1.0,0.0,1,0.3774315468939783,0
Eric Piatkowski,1994,0.079,13.9,7.0,1.6,1.0,0.5,0.2,1,0.3553135879796987,0
Reggie Slater,1994,0.081,14.5,4.8,2.3,0.5,0.3,0.1,1,0.34529533564304543,0
Chris Childs,1994,0.058,11.2,5.8,1.3,4.1,0.8,0.1,1,0.34412691647597227,0
Anthony Miller,1994,0.111,14.7,4.1,3.3,0.8,0.4,0.2,1,0.33646532823737824,0
Derrick Alston,1994,0.045,11.6,4.7,3.4,0.5,0.6,0.5,1,0.2954174968913002,0
Matt Fish,1994,0.03,10.6,4.7,3.2,0.7,0.6,0.3,1,0.2954174968913002,0
Anthony Tucker,1994,0.03,9.2,3.9,2.7,1.1,0.7,0.2,1,0.28558859440342854,0
Jerome Harmon,1994,0.009,10.1,4.6,2.3,1.2,0.9,0.0,1,0.2852612225338287,0
Dickey Simpkins,1994,0.058,11.0,3.5,2.6,0.6,0.2,0.1,1,0.27760442228844834,0
Eric Mobley,1994,0.107,14.3,3.9,3.3,0.5,0.2,0.6,1,0.27760442228844834,0
Damon Stoudamire,1995,0.072,16.7,19.0,4.0,9.3,1.4,0.3,1,0.5935743248180264,1
Joe Smith,1995,0.116,17.2,15.3,8.7,1.0,1.0,1.6,1,0.5859017377537096,1
Kevin Garnett,1995,0.092,15.8,10.4,6.3,1.8,1.1,1.6,1,0.5747496339806055,2
Michael Finley,1995,0.095,14.0,15.0,4.6,3.5,1.0,0.4,1,0.5679491808437366,0
Antonio McDyess,1995,0.075,15.6,13.4,7.5,1.0,0.7,1.5,1,0.5538073176300667,1
